what three continents touch the atlantic ocean	3
where did c.s. lewis go to college	3
where does jeb bush live	2
who played andy in toy story 3	4
who has been married to julia roberts	4
what team does kris humphries play for in 2011	2
what county is heathrow airport in	1
what professional baseball team did michael jordan play for	3
what city did obama grow up in	1
where does allen iverson live now	2
which airport to fly in rome	3
when did the ny knicks last win a championship	1
which countries share land border with vietnam	3
who plays riley finn on buffy the vampire slayer	4
what countries are in the andean region	1
where did charles drew go to college	3
what continent do the falkland islands belong to	1
where is universal studios california theme park	1
what is jackie kennedy famous for	2
what state did al gore represent	3
who did axl rose marry	4
what university did tony romo go to	3
what movies have robert pattinson starred in	2
what was omar epps first movie	3
what state did henry clay represent	3
who did wayne gretzky play 4	2
what continent is greenland located	1
what cancer did audrey hepburn died of	1
where did wassily kandinsky work	2
what college did kerry collins	3
where does danny ainge live	2
what currency does thailand use	0
when was the last time the kansas city chiefs won a superbowl	1
what type of cancer did huell howser die of	1
what time is it in lake havasu city arizona	0
who was sam houston answers	0
what are the most common religions in the united states	2
what year did the mets win their first world series	1
what continent is greenland apart of	1
what language is spoken in singapore	0
where is jay cutler now	2
who is my state senator and representative minnesota	4
what is the first book sherlock holmes appeared in	1
what airport is in kauai hawaii	1
what continent is greenland located	1
what countries are the mediterranean	3
what major airport is near destin florida	1
who plays jim halpert	2
what is molly ringwald in	2
where did marco rubio go to college	3
what country did vasco da gama come from	0
what type of cancer did donna summer died from	1
what team did shaq play for first	4
who does zach galifianakis play in the hangover	4
when did kings last win stanley cup	1
where did dr. martin luther king jr. go to school	2
who was phil harris married to	4
when is the last time chicago bulls won a championship	1
who is the new governor of florida 2011	4
what three continents touch the atlantic ocean	3
where did president eisenhower go to college	3
what are the most common religions in the united states	2
who won the nobel peace prize in 2007	2
what is the state flag of colorado called	2
where did jeff dunham go to school	2
which countries share borders with spain	3
what position did george washington serve in the constitutional convention	4
where in georgia does usher live	3
what state is george washington university located in	2
what college did joakim noah attend	3
who plays lola bunny in the looney tunes show	4
who is kobe bryant dad	1
what was francisco vasquez de coronado known for	2
what cancer did audrey hepburn died of	1
who is in the band bush	2
what kourtney kardashian baby girls name	1
who is prime minister of japan 2012	4
where did carmen electra grow up	0
who is darwin and what is his theory	0
where did martin luther king junior go to college	3
what city is fc schalke 04 in	2
what high school did president bill clinton attend	3
